,Link,Address,Beds,Rent
2209,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,390 - $4,065"
2210,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,385 - $3,969"
2211,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2212,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,756 - $3,061"
2213,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,701 - $3,542"
2214,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$2,015 - $4,085"
2215,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $9,901"
2216,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,366 - $3,681"
2217,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,880 - $3,855"
2218,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Br,"$2,018 - $4,655"
2219,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,825 - $3,700"
2220,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,575 - $2,709"
2221,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,367 - $3,078"
2222,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,695 - $6,337"
2223,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Br,"$1,160 - $2,224"
2224,https://web.archive.org/web/20160419134022/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,732 - $4,114"
2225,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Bedroom,"$1,367 - 3,078"
2226,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Bedroom,"$1,486 - 3,681"
2227,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Bedroom,"$1,823 - 7,987"
2228,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Bedroom,"$1,695 - 6,337"
2229,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Bedroom,"$1,740 - 3,061"
2230,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Bedroom,"$1,795 - 6,483"
2231,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Bedroom,"$1,198 - 8,357"
2232,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Bedroom,"$1,756 - 3,510"
2233,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Bedroom,"$1,395 - 4,065"
2234,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Bedroom,"$1,539 - 2,709"
2235,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Bedroom,"$1,160 - 2,224"
2236,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Bedroom,"$1,732 - 4,114"
2237,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Bedroom,"$2,168 - 12,878"
2238,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Bedroom,"$1,520 - 4,565"
2239,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Bedroom,"$1,825 - 3,700"
2240,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Bedroom,"$2,021 - 4,016"
2241,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Bedroom,"$1,792 - 4,595"
2242,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Bedroom,"$1,624 - 4,239"
2243,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Bedroom,"$1,841 - 10,900"
2244,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Bedroom,"$1,766 - 5,241"
2245,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Bedroom,"$1,701 - 4,403"
2246,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Bedroom,"$1,557 - 4,530"
2247,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Bedroom,"$2,138 - 4,470"
2248,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Bedroom,"$1,399 - 3,969"
2249,https://web.archive.org/web/20160420134429/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Bedroom,"$2,018 - 4,655"
2250,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,563 - $4,114"
2251,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,026 - $4,537"
2252,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,520 - $4,565"
2253,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,427 - $4,499"
2254,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Br,"$1,450 - $2,290"
2255,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,825 - $3,700"
2256,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$2,025 - $4,090"
2257,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,439 - $4,037"
2258,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,375"
2259,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,367 - $3,078"
2260,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,486 - $3,681"
2261,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2262,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,695 - $6,337"
2263,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,740 - $3,061"
2264,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2265,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,756 - $3,510"
2266,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,395 - $4,065"
2267,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,539 - $2,709"
2268,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Br,"$1,160 - $2,224"
2269,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,168 - $12,878"
2270,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,792 - $4,595"
2271,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,585 - $4,239"
2272,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2273,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,728 - $5,315"
2274,https://web.archive.org/web/20160421143113/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,701 - $4,199"
2275,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,572 - $4,114"
2276,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,520 - $4,565"
2277,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,551 - $4,498"
2278,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,026 - $4,238"
2279,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2280,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,681"
2281,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2282,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,330"
2283,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,755 - $6,337"
2284,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,731 - $3,061"
2285,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2286,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,753 - $3,490"
2287,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,400 - $4,065"
2288,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2289,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,860 - $4,095"
2290,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Br,"$2,018 - $4,655"
2291,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Br,"$1,160 - $2,259"
2292,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,792 - $4,595"
2293,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Br,"$1,450 - $2,290"
2294,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,825 - $3,700"
2295,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,439 - $4,037"
2296,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,375"
2297,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,168 - $12,878"
2298,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,585 - $4,239"
2299,https://web.archive.org/web/20160422165755/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2300,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,805 - $4,595"
2301,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,577 - $3,525"
2302,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,469"
2303,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2304,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,840 - $5,154"
2305,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,000"
2306,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,550 - $4,497"
2307,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,938 - $5,096"
2308,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 1 Br,"$1,835 - $2,800"
2309,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,216 - $4,238"
2310,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,520 - $4,565"
2311,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,375"
2312,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,358 - $4,065"
2313,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2314,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,360"
2315,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,890 - $6,337"
2316,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,768 - $3,061"
2317,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2318,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,725 - $3,452"
2319,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2320,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2321,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,168 - $12,878"
2322,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,572 - $4,114"
2323,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,5527-5537 S Everett Ave,Studio - 2 Br,"$995 - $1,850"
2324,https://web.archive.org/web/20160423215723/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,681"
2325,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,520 - $4,565"
2326,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,319 - $12,878"
2327,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,760 - $5,621"
2328,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,805 - $4,595"
2329,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,577 - $3,525"
2330,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,469"
2331,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2332,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,840 - $5,154"
2333,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,000"
2334,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,550 - $4,497"
2335,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,938 - $5,096"
2336,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 1 Br,"$1,835 - $2,800"
2337,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,216 - $4,238"
2338,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,375"
2339,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,358 - $4,065"
2340,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2341,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,360"
2342,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,890 - $6,337"
2343,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,768 - $3,061"
2344,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2345,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,725 - $3,452"
2346,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2347,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2348,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,572 - $4,114"
2349,https://web.archive.org/web/20160424055216/https://www.apartments.com/chicago-il/,5527-5537 S Everett Ave,Studio - 2 Br,"$995 - $1,850"
2350,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Br,"$2,018 - $4,655"
2351,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Br,"$1,225 - $2,259"
2352,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,850 - $3,650"
2353,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,811 - $5,154"
2354,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,602 - $4,497"
2355,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,938 - $5,839"
2356,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 1 Br,"$2,045 - $2,800"
2357,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,221 - $4,238"
2358,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,393"
2359,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2360,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,725 - $3,452"
2361,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,400 - $4,065"
2362,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,766 - $8,805"
2363,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2364,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,681"
2365,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,865"
2366,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,915 - $6,337"
2367,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,520 - $4,565"
2368,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,319 - $12,878"
2369,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,760 - $5,621"
2370,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,805 - $4,595"
2371,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,577 - $3,525"
2372,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,469"
2373,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2374,https://web.archive.org/web/20160425115219/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,000"
2375,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,850 - $3,650"
2376,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,811 - $5,154"
2377,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,602 - $4,497"
2378,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,938 - $5,839"
2379,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 1 Br,"$2,045 - $2,800"
2380,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,221 - $4,238"
2381,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,393"
2382,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2383,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,725 - $3,452"
2384,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,400 - $4,065"
2385,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,766 - $8,805"
2386,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2387,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,681"
2388,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,865"
2389,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,915 - $6,337"
2390,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,520 - $4,565"
2391,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,319 - $12,878"
2392,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,760 - $5,621"
2393,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,805 - $4,595"
2394,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,577 - $3,525"
2395,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,469"
2396,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2397,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,000"
2398,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2399,https://web.archive.org/web/20160425071542/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,768 - $3,061"
2400,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Br,"$2,018 - $4,655"
2401,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,620 - $4,665"
2402,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,159 - $4,238"
2403,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,333 - $12,878"
2404,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,851 - $4,595"
2405,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,518"
2406,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,637 - $3,525"
